Position,Mutability,Shannon_entropy,Gap_percentage,A_percentage,T_percentage,G_percentage,C_percentage,Element,Protein
13785,4.254210338794676e-05,0.0003884567053604,0.0002658881461746,0.0013294407308733,0.0005317762923493,99.9978728948306,0.0,stem,ORF1ab
13786,9.57197326228802e-05,0.0007706887698438,0.0002658881461746,0.0,0.0045200984849693,0.0,99.99521401336888,stem,ORF1ab
13787,2.127105169397338e-05,0.0002070038817316,0.0002658881461746,0.0,99.9989364474153,0.0002658881461746,0.0005317762923493,stem,ORF1ab
13788,2.127105169397338e-05,0.0001996789624229,0.0002658881461746,0.0,99.9989364474153,0.0,0.000797664438524,hairpin loop,ORF1ab
13789,0.0001914394652457,0.0014335534834591,0.0002658881461746,0.0,99.9904280267377,0.0,0.0093060851161133,hairpin loop,ORF1ab
13790,0.0003722434046445,0.0025949180912851,0.0002658881461746,99.98138782976778,0.0,0.018346282086052,0.0,hairpin loop,ORF1ab
13791,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,hairpin loop,ORF1ab
13792,3.722434046445341e-05,0.0003406941132172,0.0002658881461746,0.0013294407308733,0.0002658881461746,99.99813878297678,0.0,stem,ORF1ab
13793,8.508420677589351e-05,0.0006934662147995,0.0002658881461746,0.00398832219262,0.0,99.9957457896612,0.0,stem,ORF1ab
13794,5.317762923493345e-05,0.0004549477122604,0.0002658881461746,0.0,0.002392993315572,0.0,99.99734111853826,stem,ORF1ab
13795,1.5953288770480033e-05,0.0001539234858669,0.0002658881461746,99.99920233556148,0.0005317762923493,0.0,0.0,stem,ORF1ab
13796,6.381315508192013e-05,0.0005611083509964,0.0002658881461746,0.0002658881461746,99.99680934224592,0.0002658881461746,0.002392993315572,stem,ORF1ab
13797,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,interior loop & bulge,ORF1ab
13798,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,interior loop & bulge,ORF1ab
13799,7.444868092890682e-05,0.0006152176449577,0.0002658881461746,0.0,99.99627756595356,0.0,0.0034565459002706,interior loop & bulge,ORF1ab
13800,0.0001382618360108,0.0011359422582132,0.0002658881461746,0.0026588814617466,0.00398832219262,99.99308690819946,0.0,stem,ORF1ab
13801,3.1906577540960066e-05,0.000297211354092,0.0002658881461746,99.99840467112296,0.0,0.0010635525846986,0.0002658881461746,stem,ORF1ab
13802,0.0002233460427867,0.0016812920683391,0.0002658881461746,0.0002658881461746,99.98883269786066,0.0002658881461746,0.010369637700812,stem,ORF1ab
13803,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
13804,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,99.99946822370764,0.0002658881461746,0.0,0.0,interior loop & bulge,ORF1ab
13805,0.000398832219262,0.0028391277637365,0.0002658881461746,99.9800583890369,0.0,0.0180803939398773,0.001595328877048,stem,ORF1ab
13806,0.0002712059090981,0.0020624674080582,0.0002658881461746,0.0101037495546373,0.003190657754096,99.98643970454508,0.0,stem,ORF1ab
13807,0.0005530473440433,0.0037107085385777,0.0002658881461746,0.0002658881461746,0.027120590909816,99.97234763279783,0.0,stem,ORF1ab
13808,3.722434046445341e-05,0.0003303241178174,0.0002658881461746,0.0,99.99813878297678,0.0,0.001595328877048,stem,ORF1ab
13809,3.1906577540960066e-05,0.000297211354092,0.0002658881461746,99.99840467112296,0.0,0.0010635525846986,0.0002658881461746,multiloop,ORF1ab
13810,0.0001169907843168,0.0009782604912091,0.0002658881461746,99.99415046078416,0.0,0.0026588814617466,0.0029247696079213,multiloop,ORF1ab
13811,0.0001595328877048,0.0012785563822499,0.0002658881461746,0.0002658881461746,99.99202335561476,0.0010635525846986,0.006381315508192,multiloop,ORF1ab
13812,1.5953288770480033e-05,0.0001539234858669,0.0002658881461746,0.0005317762923493,99.99920233556148,0.0,0.0,multiloop,ORF1ab
13813,4.254210338794676e-05,0.0003723921584073,0.0002658881461746,0.0018612170232226,0.0,99.9978728948306,0.0,multiloop,ORF1ab
13814,0.0001329440730873,0.001034426678593,0.0002658881461746,0.0,99.99335279634565,0.0,0.006381315508192,stem,ORF1ab
13815,0.0007498045722125,0.0050896762208882,0.0002658881461746,0.0053177629234933,0.0313748012486107,99.96250977138938,0.0005317762923493,stem,ORF1ab
13816,0.0002339815686337,0.0018089276769284,0.0002658881461746,99.98830092156832,0.0,0.0085084206775893,0.0029247696079213,stem,ORF1ab
13817,0.0277906290381762,0.1135588750696182,0.0002658881461746,0.0018612170232226,1.5137012161723806,0.0,98.4841716786582,stem,ORF1ab
13818,5.849539215842679e-05,0.0005221468144514,0.0002658881461746,99.99707523039208,0.0,0.0013294407308733,0.0013294407308733,stem,ORF1ab
13819,0.0016485065062829,0.0096586561016413,0.0002658881461746,0.0,0.0821594371679721,0.0,99.91757467468584,stem,ORF1ab
13820,0.0002073927540162,0.0015874758677392,0.0002658881461746,99.98963036229918,0.0002658881461746,0.0093060851161133,0.0005317762923493,stem,ORF1ab
13821,3.722434046445341e-05,0.0003406941132172,0.0002658881461746,0.0,99.99813878297678,0.0002658881461746,0.0013294407308733,multiloop,ORF1ab
13822,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,multiloop,ORF1ab
13823,7.976644385240017e-05,0.0006894805747679,0.0002658881461746,99.9960116778074,0.0013294407308733,0.002392993315572,0.0,multiloop,ORF1ab
13824,0.0001595328877048,0.0012793011879997,0.0002658881461746,99.99202335561476,0.0,0.0058495392158426,0.0018612170232226,multiloop,ORF1ab
13825,0.0003509723529505,0.0024624567289427,0.0002658881461746,99.98245138235248,0.0,0.0172827295013533,0.0,multiloop,ORF1ab
13826,0.0002339815686337,0.0017151339405959,0.0002658881461746,99.98830092156832,0.0,0.0114331902855106,0.0,multiloop,ORF1ab
13827,0.0001116730213933,0.0008848569240051,0.0002658881461746,0.0053177629234933,0.0,99.99441634893034,0.0,stem,ORF1ab
13828,1.5953288770480033e-05,0.0001539234858669,0.0002658881461746,99.99920233556148,0.0,0.0,0.0005317762923493,stem,ORF1ab
13829,5.849539215842679e-05,0.0005080280367283,0.0002658881461746,99.99707523039208,0.0,0.002392993315572,0.0002658881461746,stem,ORF1ab
13830,7.976644385240017e-05,0.0006544790501084,0.0002658881461746,99.9960116778074,0.0,0.0037224340464453,0.0,stem,ORF1ab
13831,5.317762923493345e-05,0.0004549477122604,0.0002658881461746,0.0,99.99734111853826,0.0,0.002392993315572,stem,ORF1ab
13832,8.508420677589351e-05,0.0006934662147995,0.0002658881461746,99.9957457896612,0.0,0.00398832219262,0.0,stem,ORF1ab
13833,5.849539215842679e-05,0.0005080280367283,0.0002658881461746,0.0002658881461746,0.002392993315572,0.0,99.99707523039208,interior loop & bulge,ORF1ab
13834,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,stem,ORF1ab
13835,6.913091800541348e-05,0.0006017186181707,0.0002658881461746,0.0002658881461746,99.99654345409972,0.0002658881461746,0.0026588814617466,stem,ORF1ab
13836,0.0001116730213933,0.0009151147607173,0.0002658881461746,0.004785986631144,0.0002658881461746,99.99441634893034,0.0002658881461746,stem,ORF1ab
13837,1.5953288770480033e-05,0.0001592412487904,0.0002658881461746,0.0,99.99920233556148,0.0002658881461746,0.0002658881461746,stem,ORF1ab
13838,9.57197326228802e-05,0.0007706887698438,0.0002658881461746,0.0,0.0045200984849693,0.0,99.99521401336888,stem,ORF1ab
13839,7.444868092890682e-05,0.0006152176449577,0.0002658881461746,99.99627756595356,0.0,0.0034565459002706,0.0,stem,ORF1ab
13840,0.0001010374955463,0.0008089543055771,0.0002658881461746,0.0,0.004785986631144,0.0,99.99494812522268,stem,ORF1ab
13841,0.0001488973618578,0.0011883493994803,0.0002658881461746,99.99255513190712,0.0005317762923493,0.006381315508192,0.0002658881461746,stem,ORF1ab
13842,0.0001116730213933,0.0009376503158332,0.0002658881461746,0.0029247696079213,99.99441634893034,0.0,0.002392993315572,stem,ORF1ab
13843,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,stem,ORF1ab
13844,0.0022440959537141,0.0127187034381313,0.0002658881461746,0.0,0.1127365739780589,0.0,99.88699753787576,stem,ORF1ab
13845,0.0001063552584698,0.0008890116576223,0.0002658881461746,99.9946822370765,0.0,0.0013294407308733,0.0037224340464453,hairpin loop,ORF1ab
13846,0.0001063552584698,0.0008966130316743,0.0002658881461746,99.9946822370765,0.0,0.0029247696079213,0.0021271051693973,hairpin loop,ORF1ab
13847,0.000345654590027,0.0025769666803478,0.0002658881461746,0.0002658881461746,99.98271727049864,0.0130285191625586,0.0037224340464453,hairpin loop,ORF1ab
13848,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,99.99946822370764,0.0,0.0002658881461746,hairpin loop,ORF1ab
13849,4.254210338794676e-05,0.0003723921584073,0.0002658881461746,0.0018612170232226,0.0,99.9978728948306,0.0,stem,ORF1ab
13850,3.722434046445341e-05,0.0003303241178174,0.0002658881461746,0.0,99.99813878297678,0.0,0.001595328877048,stem,ORF1ab
13851,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,interior loop & bulge,ORF1ab
13852,2.6588814617466724e-05,0.0002441309786262,0.0002658881461746,0.0010635525846986,0.0,99.99867055926912,0.0,stem,ORF1ab
13853,2.127105169397338e-05,0.0001996789624229,0.0002658881461746,0.0,99.9989364474153,0.0,0.000797664438524,stem,ORF1ab
13854,0.0008987019340703,0.0059394340513674,0.0002658881461746,0.0066472036543666,0.0380220049029774,99.95506490329647,0.0,stem,ORF1ab
13855,0.0002286638057102,0.0017463466354783,0.0002658881461746,99.98856680971448,0.0,0.009571973262288,0.001595328877048,interior loop & bulge,ORF1ab
13856,0.0001808039393987,0.0013621180594046,0.0002658881461746,0.0,99.99095980303008,0.0,0.008774308823764,stem,ORF1ab
13857,0.0001701684135517,0.0013649907787388,0.0002658881461746,0.0026588814617466,0.005583651069668,99.9914915793224,0.0,stem,ORF1ab
13858,0.0011832022504772,0.0078411520830218,0.0002658881461746,99.94044105525688,0.0124967428702093,0.0444033204111694,0.002392993315572,stem,ORF1ab
13859,0.0001861217023222,0.0013978921957723,0.0002658881461746,0.0,99.99069391488388,0.0,0.0090401969699386,stem,ORF1ab
13860,0.0008189354902179,0.0053925295199601,0.0002658881461746,0.0372243404644534,0.0034565459002706,99.9590532254891,0.0,stem,ORF1ab
13861,0.0002658881461746,0.0019412206720048,0.0002658881461746,99.98670559269128,0.0,0.012762631016384,0.0002658881461746,stem,ORF1ab
13862,0.0001701684135517,0.001386673898347,0.0002658881461746,0.0037224340464453,99.9914915793224,0.0002658881461746,0.0042542103387946,interior loop & bulge,ORF1ab
13863,9.57197326228802e-05,0.0008084020769937,0.0002658881461746,0.0037224340464453,99.99521401336888,0.0002658881461746,0.0005317762923493,stem,ORF1ab
13864,0.0001861217023222,0.0015014826028957,0.0002658881461746,99.99069391488388,0.0002658881461746,0.0050518747773186,0.0037224340464453,stem,ORF1ab
13865,7.976644385240017e-05,0.0006544790501084,0.0002658881461746,0.0,99.9960116778074,0.0,0.0037224340464453,stem,ORF1ab
13866,5.849539215842679e-05,0.0005213744251926,0.0002658881461746,0.0,99.99707523039208,0.001595328877048,0.0010635525846986,stem,ORF1ab
13867,1.5953288770480033e-05,0.0001539234858669,0.0002658881461746,0.0,99.99920233556148,0.0,0.0005317762923493,stem,ORF1ab
13868,0.0004520098484969,0.0031203559442583,0.0002658881461746,0.0005317762923493,0.0218028279863227,0.0,99.97739950757514,stem,ORF1ab
13869,4.78598663114401e-05,0.0004254725032743,0.0002658881461746,99.99760700668443,0.0018612170232226,0.0002658881461746,0.0,multiloop,ORF1ab
13870,8.508420677589351e-05,0.0007321908528375,0.0002658881461746,99.9957457896612,0.0,0.002392993315572,0.001595328877048,multiloop,ORF1ab
13871,0.0016378709804359,0.0096299318836275,0.0002658881461746,0.0,99.9181064509782,0.0002658881461746,0.0813617727294481,multiloop,ORF1ab
13872,0.000398832219262,0.003095425238997,0.0228663805710213,99.97713361942898,0.0,0.0,0.0,multiloop,ORF1ab
13873,3.722434046445341e-05,0.0003303241178174,0.0002658881461746,99.99813878297678,0.0,0.001595328877048,0.0,multiloop,ORF1ab
13874,6.381315508192013e-05,0.0005486383141021,0.0002658881461746,99.99680934224592,0.0002658881461746,0.0026588814617466,0.0,multiloop,ORF1ab
13875,3.722434046445341e-05,0.0003303241178174,0.0002658881461746,99.99813878297678,0.0,0.001595328877048,0.0,multiloop,ORF1ab
13876,5.849539215842679e-05,0.0005080280367283,0.0002658881461746,99.99707523039208,0.0,0.002392993315572,0.0002658881461746,multiloop,ORF1ab
13877,0.0012815808645618,0.0080857788144934,0.0002658881461746,0.0077107562390653,0.0561023988428547,99.93592095677192,0.0,stem,ORF1ab
13878,0.0002499348574041,0.0019807016550845,0.0002658881461746,0.0037224340464453,0.0085084206775893,99.9872373689836,0.0002658881461746,stem,ORF1ab
13879,6.913091800541348e-05,0.0005964008552472,0.0002658881461746,99.99654345409972,0.0,0.0026588814617466,0.0005317762923493,interior loop & bulge,ORF1ab
13880,0.0007710756239065,0.005149592214921,0.0002658881461746,0.0010635525846986,0.0348313471488814,0.002392993315572,99.96144621880468,interior loop & bulge,ORF1ab
13881,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,99.99946822370764,0.0,0.0002658881461746,stem,ORF1ab
13882,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
13883,3.1906577540960066e-05,0.000297211354092,0.0002658881461746,0.0,0.0010635525846986,99.99840467112296,0.0002658881461746,stem,ORF1ab
13884,4.78598663114401e-05,0.000413910315904,0.0002658881461746,0.0,99.99760700668443,0.0,0.0021271051693973,stem,ORF1ab
13885,0.0005264585294258,0.0036145205396849,0.0002658881461746,99.97341118538252,0.000797664438524,0.025525262032768,0.0,stem,ORF1ab
13886,0.0018665347861461,0.0107925986502009,0.0002658881461746,0.0,99.90640737254652,0.0,0.0933267393073082,stem,ORF1ab
13887,3.722434046445341e-05,0.0003406941132172,0.0002658881461746,0.0013294407308733,0.0002658881461746,99.99813878297678,0.0,stem,ORF1ab
13888,3.1906577540960066e-05,0.000297211354092,0.0002658881461746,99.99840467112296,0.0,0.0010635525846986,0.0002658881461746,interior loop & bulge,ORF1ab
13889,0.0001701684135517,0.0013445734852851,0.0002658881461746,0.000797664438524,99.9914915793224,0.0002658881461746,0.007178979946716,interior loop & bulge,ORF1ab
13890,2.6588814617466724e-05,0.0002441309786262,0.0002658881461746,0.0,99.99867055926912,0.0,0.0010635525846986,stem,ORF1ab
13891,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,stem,ORF1ab
13892,0.0001010374955463,0.0008089543055771,0.0002658881461746,0.0,99.99494812522268,0.0,0.004785986631144,stem,ORF1ab
13893,0.0001382618360108,0.0011339593039106,0.0005317762923493,0.001595328877048,0.004785986631144,99.99308690819946,0.0,stem,ORF1ab
13894,4.254210338794676e-05,0.0003780867099606,0.0005317762923493,0.0,99.9978728948306,0.0,0.001595328877048,interior loop & bulge,ORF1ab
13895,0.0001010374955463,0.0008330401821996,0.0005317762923493,99.99494812522268,0.0,0.0042542103387946,0.0002658881461746,interior loop & bulge,ORF1ab
13896,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,0.0,99.99946822370764,0.0002658881461746,interior loop & bulge,ORF1ab
13897,2.127105169397338e-05,0.0002070038817316,0.0002658881461746,99.9989364474153,0.0,0.0002658881461746,0.0005317762923493,interior loop & bulge,ORF1ab
13898,2.127105169397338e-05,0.0002070038817316,0.0002658881461746,99.9989364474153,0.0002658881461746,0.0005317762923493,0.0,interior loop & bulge,ORF1ab
13899,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,99.99946822370764,0.0,0.0002658881461746,0.0,interior loop & bulge,ORF1ab
13900,3.722434046445341e-05,0.0003303241178174,0.0002658881461746,99.99813878297678,0.0,0.001595328877048,0.0,interior loop & bulge,ORF1ab
13901,0.0029992182888502,0.0163610692606368,0.0002658881461746,0.0002658881461746,0.1502268025886869,0.0,99.84924142111896,stem,ORF1ab
13902,0.0002871591978686,0.0021666879421451,0.0002658881461746,0.0010635525846986,0.01196496657786,0.0010635525846986,99.98564204010655,stem,ORF1ab
13903,7.444868092890682e-05,0.0006287411583164,0.0002658881461746,0.0002658881461746,0.003190657754096,0.0,99.99627756595356,stem,ORF1ab
13904,0.0004573276114204,0.0034012661150822,0.0002658881461746,99.97713361942898,0.0146238480396066,0.0053177629234933,0.0026588814617466,stem,ORF1ab
13905,0.0001861217023222,0.0014846497812642,0.0002658881461746,0.0034565459002706,0.005583651069668,99.99069391488388,0.0,stem,ORF1ab
13906,0.0001542151247813,0.0012090647507095,0.0002658881461746,99.99228924376094,0.0,0.0069130918005413,0.0005317762923493,interior loop & bulge,ORF1ab
13907,0.0005849539215842,0.0038772435782366,0.0002658881461746,0.0,99.9707523039208,0.0,0.0289818079330387,stem,ORF1ab
13908,0.0005636828698902,0.00378995361092,0.0002658881461746,99.97181585650549,0.0,0.0273864790559907,0.0005317762923493,stem,ORF1ab
13909,2.6588814617466724e-05,0.0002441309786262,0.0002658881461746,0.0,99.99867055926912,0.0,0.0010635525846986,stem,ORF1ab
13910,0.0006434493137426,0.0042189051431627,0.0002658881461746,99.96782753431287,0.0,0.03190657754096,0.0,multiloop,ORF1ab
13911,0.0002818414349451,0.0020440509113252,0.0002658881461746,0.0,99.98590792825274,0.0002658881461746,0.013560295454908,multiloop,ORF1ab
13912,2.127105169397338e-05,0.0001996789624229,0.0002658881461746,0.0,99.9989364474153,0.0,0.000797664438524,multiloop,ORF1ab
13913,0.0003828789304915,0.0026608117827578,0.0002658881461746,99.98085605347542,0.0,0.0188780583784013,0.0,multiloop,ORF1ab
13914,0.0012815808645618,0.0080444310554313,0.0002658881461746,0.0005317762923493,0.0656743721051428,0.0,99.93352796345634,multiloop,ORF1ab
13915,0.000356290115874,0.0027046212384939,0.0002658881461746,0.0077107562390653,0.0101037495546373,99.98191960606012,0.0,stem,ORF1ab
13916,0.0002658881461746,0.0020349471090844,0.0002658881461746,0.0037224340464453,0.0093060851161133,0.0,99.98670559269128,stem,ORF1ab
13917,0.0006434493137426,0.0042579242064077,0.0002658881461746,0.0313748012486107,0.0005317762923493,99.96782753431287,0.0,stem,ORF1ab
13918,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,99.99946822370764,0.0,0.0002658881461746,stem,ORF1ab
13919,0.0003190657754096,0.0022619737514958,0.0002658881461746,99.98404671122952,0.0,0.0156874006243053,0.0,stem,ORF1ab
13920,0.0001223085472403,0.0009599910268198,0.0002658881461746,0.0,99.99388457263798,0.0,0.0058495392158426,stem,ORF1ab
13921,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,99.99946822370764,0.0,0.0002658881461746,0.0,stem,ORF1ab
13922,0.0007178979946716,0.004648187571802,0.0002658881461746,0.0,0.0356290115874054,0.0,99.96410510026642,stem,ORF1ab
13923,0.0001701684135517,0.0012902173452327,0.0002658881461746,0.0082425325314146,0.0,99.9914915793224,0.0,stem,ORF1ab
13924,6.381315508192013e-05,0.0005557905880729,0.0002658881461746,0.0005317762923493,0.002392993315572,0.0,99.99680934224592,interior loop & bulge,ORF1ab
13925,0.00033501906418,0.0024381084661995,0.0002658881461746,0.001595328877048,0.0148897361857813,0.0,99.983249046791,interior loop & bulge,ORF1ab
13926,9.040196969938686e-05,0.0008157768673298,0.0002658881461746,99.99521401336888,0.0021271051693973,0.002392993315572,0.0,interior loop & bulge,ORF1ab
13927,0.0001276263101638,0.0010515080387627,0.0002658881461746,99.9936186844918,0.0,0.0042542103387946,0.0018612170232226,stem,ORF1ab
13928,0.0003722434046445,0.0027674082880672,0.0002658881461746,0.00398832219262,0.0146238480396066,0.0,99.9811219416216,stem,ORF1ab
13929,0.0006806736542071,0.0047218929031392,0.0002658881461746,0.0002658881461746,99.9643709884126,0.0337677945641827,0.0013294407308733,hairpin loop,ORF1ab
13930,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,hairpin loop,ORF1ab
13931,5.317762923493345e-05,0.0004732350750184,0.0002658881461746,99.99734111853826,0.0005317762923493,0.0018612170232226,0.0,hairpin loop,ORF1ab
13932,0.0002180282798632,0.0017117831581833,0.0002658881461746,0.00398832219262,0.0066472036543666,99.98909858600685,0.0,hairpin loop,ORF1ab
13933,2.127105169397338e-05,0.0001996789624229,0.0002658881461746,0.000797664438524,0.0,99.9989364474153,0.0,stem,ORF1ab
13934,0.0002658881461746,0.002006146749371,0.0002658881461746,0.0,99.98670559269128,0.0021271051693973,0.0109014139931613,stem,ORF1ab
13935,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0002658881461746,0.0,99.99946822370764,0.0,interior loop & bulge,ORF1ab
13936,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,99.99946822370764,0.0,0.0002658881461746,0.0,interior loop & bulge,ORF1ab
13937,2.127105169397338e-05,0.0001996789624229,0.0002658881461746,99.9989364474153,0.0,0.000797664438524,0.0,interior loop & bulge,ORF1ab
13938,3.722434046445341e-05,0.0003303241178174,0.0002658881461746,0.0,0.001595328877048,0.0,99.99813878297678,stem,ORF1ab
13939,0.0001116730213933,0.000927998771314,0.0002658881461746,0.00398832219262,0.0013294407308733,99.99441634893034,0.0,stem,ORF1ab
13940,9.040196969938686e-05,0.0007321974491834,0.0002658881461746,0.0,99.99547990151504,0.0,0.0042542103387946,stem,ORF1ab
13941,0.0001223085472403,0.0009755955493955,0.0002658881461746,0.005583651069668,0.0002658881461746,99.99388457263798,0.0,stem,ORF1ab
13942,4.254210338794676e-05,0.0003723921584073,0.0002658881461746,0.0,99.9978728948306,0.0,0.0018612170232226,stem,ORF1ab
13943,7.444868092890682e-05,0.0006152176449577,0.0002658881461746,99.99627756595356,0.0,0.0034565459002706,0.0,stem,ORF1ab
13944,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,0.0002658881461746,0.0,99.99946822370764,stem,ORF1ab
13945,2.127105169397338e-05,0.0001996789624229,0.0002658881461746,0.000797664438524,0.0,99.9989364474153,0.0,stem,ORF1ab
13946,0.0018931236007636,0.0111949363206775,0.0002658881461746,0.0029247696079213,0.0925290748687842,0.0,99.90428026737712,stem,ORF1ab
13947,5.849539215842679e-05,0.0004955579998339,0.0002658881461746,0.0026588814617466,0.0,0.0,99.99707523039208,multiloop,ORF1ab
13948,7.976644385240017e-05,0.0006682979286267,0.0002658881461746,99.9960116778074,0.0002658881461746,0.0034565459002706,0.0,multiloop,ORF1ab
13949,6.913091800541348e-05,0.0006017186181707,0.0002658881461746,99.99654345409972,0.0002658881461746,0.0026588814617466,0.0002658881461746,multiloop,ORF1ab
13950,0.0005051874777318,0.0035748141470907,0.0002658881461746,0.0045200984849693,0.0204733872554493,99.97474062611342,0.0,stem,ORF1ab
13951,0.0040840419252428,0.0215277973670176,0.0002658881461746,0.0,0.2073927540162404,0.0,99.7923413578376,stem,ORF1ab
13952,0.0005370940552728,0.0039369856007828,0.0002658881461746,0.0029247696079213,99.97314529723636,0.007178979946716,0.0164850650628293,stem,ORF1ab
13953,6.913091800541348e-05,0.0006088708921415,0.0005317762923493,0.0002658881461746,99.99654345409972,0.0002658881461746,0.002392993315572,stem,ORF1ab
13954,1.5953288770480033e-05,0.0001539234858669,0.0005317762923493,0.0,99.99920233556148,0.0,0.0002658881461746,stem,ORF1ab
13955,0.0001116730213933,0.0009265579551076,0.0005317762923493,0.0042542103387946,0.000797664438524,99.99441634893034,0.0,stem,ORF1ab
13956,3.1906577540960066e-05,0.000287613747951,0.0002658881461746,0.0,99.99840467112296,0.0,0.0013294407308733,stem,ORF1ab
13957,2.127105169397338e-05,0.0002441309786262,0.0002658881461746,0.0,99.99867055926912,0.0,0.0010635525846986,stem,ORF1ab
13958,8.508420677589351e-05,0.0007075593235779,0.0002658881461746,99.9957457896612,0.0002658881461746,0.0037224340464453,0.0,stem,ORF1ab
13959,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,stem,ORF1ab
13960,0.0007125802317481,0.0046177180119482,0.0002658881461746,99.9643709884126,0.0,0.0353631234412307,0.0,multiloop,ORF1ab
13961,0.0001223085472403,0.0010086324928258,0.0002658881461746,99.99388457263798,0.000797664438524,0.004785986631144,0.0002658881461746,multiloop,ORF1ab
13962,5.317762923493345e-05,0.0004549477122604,0.0002658881461746,99.99734111853826,0.0,0.002392993315572,0.0,multiloop,ORF1ab
13963,1.5953288770480033e-05,0.0001539234858669,0.0002658881461746,0.0005317762923493,0.0,0.0,99.99920233556148,stem,ORF1ab
13964,8.508420677589351e-05,0.0007075593235779,0.0002658881461746,99.9957457896612,0.0,0.0037224340464453,0.0002658881461746,stem,ORF1ab
13965,0.0001542151247813,0.001214382513633,0.0002658881461746,0.0069130918005413,0.0002658881461746,99.99228924376094,0.0002658881461746,stem,ORF1ab
13966,4.78598663114401e-05,0.000413910315904,0.0002658881461746,0.0,99.99760700668443,0.0,0.0021271051693973,stem,ORF1ab
13967,0.0002658881461746,0.0019224952804127,0.0002658881461746,99.98670559269128,0.0,0.0130285191625586,0.0,stem,ORF1ab
13968,2.6588814617466724e-05,0.0002441309786262,0.0002658881461746,0.0010635525846986,0.0,0.0,99.99867055926912,stem,ORF1ab
13969,0.0002499348574041,0.0018507480678767,0.0002658881461746,99.9875032571298,0.0005317762923493,0.0116990784316853,0.0,stem,ORF1ab
13970,0.0001116730213933,0.0009000868352046,0.0002658881461746,99.99441634893034,0.0,0.0050518747773186,0.0002658881461746,interior loop & bulge,ORF1ab
13971,0.0812873240485192,0.2810298379334117,0.0002658881461746,0.0,95.13158804354184,4.866550739434935,0.001595328877048,interior loop & bulge,ORF1ab
13972,3.722434046445341e-05,0.0003303241178174,0.0002658881461746,0.0,99.99813878297678,0.001595328877048,0.0,stem,ORF1ab
13973,0.0010688703476221,0.0067969648802004,0.0002658881461746,0.0002658881461746,0.0539752936734574,0.0002658881461746,99.94522704188802,stem,ORF1ab
13974,1.5953288770480033e-05,0.0001592412487904,0.0002658881461746,0.0002658881461746,99.99920233556148,0.0,0.0002658881461746,interior loop & bulge,ORF1ab
13975,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,interior loop & bulge,ORF1ab
13976,9.57197326228802e-05,0.0007706887698438,0.0002658881461746,0.0,99.99521401336888,0.0,0.0045200984849693,stem,ORF1ab
13977,1.5953288770480033e-05,0.0001592412487904,0.0002658881461746,0.0002658881461746,0.0002658881461746,99.99920233556148,0.0,stem,ORF1ab
13978,0.0001808039393987,0.0013621180594046,0.0002658881461746,99.99095980303008,0.0,0.008774308823764,0.0,stem,ORF1ab
13979,0.0002499348574041,0.0018560658308002,0.0002658881461746,0.0002658881461746,99.9875032571298,0.0002658881461746,0.0116990784316853,stem,ORF1ab
13980,0.0001488973618578,0.001197975806108,0.0002658881461746,0.007178979946716,0.0002658881461746,99.99228924376094,0.0,stem,ORF1ab
13981,0.0001542151247813,0.0012254762515799,0.0002658881461746,0.0010635525846986,0.006381315508192,0.0,99.99228924376094,stem,ORF1ab
13982,0.0001914394652457,0.0014919021584616,0.0002658881461746,0.0005317762923493,0.0082425325314146,0.0005317762923493,99.9904280267377,stem,ORF1ab
